holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,hour,day,weekday,month,year,season_name_spring,season_name_summer,season_name_winter,weather_desc_heavy_rain_storm,weather_desc_light_snow_rain,weather_desc_mist
0,0,17.22,21.21,50,16.9979,32,139,171,19,12,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,50,19.0012,31,101,132,20,12,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,47,19.0012,19,103,122,21,12,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,47,16.9979,30,88,118,22,12,5,11,2011,False,False,True,False,False,False
0,0,16.4,20.455,58,11.0014,23,78,101,23,12,5,11,2011,False,False,True,False,False,False
0,0,16.4,20.455,58,12.998,12,61,73,0,13,6,11,2011,False,False,True,False,False,True
0,0,14.76,17.425,66,12.998,13,58,71,1,13,6,11,2011,False,False,True,False,False,True
0,0,14.76,18.18,57,7.0015,9,48,57,2,13,6,11,2011,False,False,True,False,False,False
0,0,14.76,17.425,62,8.9981,8,20,28,3,13,6,11,2011,False,False,True,False,False,True
0,0,14.76,17.425,62,8.9981,1,5,6,4,13,6,11,2011,False,False,True,False,False,True
0,0,13.94,16.665,61,11.0014,2,3,5,5,13,6,11,2011,False,False,True,False,False,False
0,0,13.94,16.665,66,8.9981,5,18,23,6,13,6,11,2011,False,False,True,False,False,False
0,0,13.94,15.91,66,15.0013,13,30,43,7,13,6,11,2011,False,False,True,False,False,False
0,0,13.94,17.425,66,6.0032,24,55,79,8,13,6,11,2011,False,False,True,False,False,False
0,0,16.4,20.455,54,19.0012,38,97,135,9,13,6,11,2011,False,False,True,False,False,False
0,0,18.04,21.97,44,22.0028,63,178,241,10,13,6,11,2011,False,False,True,False,False,False
0,0,18.86,22.725,40,27.9993,108,187,295,11,13,6,11,2011,False,False,True,False,False,False
0,0,21.32,25.0,29,27.9993,112,242,354,12,13,6,11,2011,False,False,True,False,False,True
0,0,21.32,25.0,29,27.9993,105,234,339,13,13,6,11,2011,False,False,True,False,False,True
0,0,22.14,25.76,28,32.9975,108,263,371,14,13,6,11,2011,False,False,True,False,False,True
0,0,20.5,24.24,42,22.0028,89,221,310,15,13,6,11,2011,False,False,True,False,False,True
0,0,22.14,25.76,28,26.0027,93,226,319,16,13,6,11,2011,False,False,True,False,False,True
0,0,21.32,25.0,27,22.0028,44,187,231,17,13,6,11,2011,False,False,True,False,False,False
0,0,21.32,25.0,27,22.0028,35,155,190,18,13,6,11,2011,False,False,True,False,False,False
0,0,20.5,24.24,29,23.9994,36,121,157,19,13,6,11,2011,False,False,True,False,False,False
0,0,20.5,24.24,31,23.9994,24,115,139,20,13,6,11,2011,False,False,True,False,False,False
0,0,19.68,23.485,36,16.9979,19,76,95,21,13,6,11,2011,False,False,True,False,False,False
0,0,19.68,23.485,41,26.0027,25,64,89,22,13,6,11,2011,False,False,True,False,False,False
0,0,18.86,22.725,51,19.9995,18,49,67,23,13,6,11,2011,False,False,True,False,False,False
0,1,18.86,22.725,59,19.0012,8,22,30,0,14,0,11,2011,False,False,True,False,False,False
0,1,18.86,22.725,63,19.9995,5,6,11,1,14,0,11,2011,False,False,True,False,False,False
0,1,18.86,22.725,63,23.9994,7,10,17,2,14,0,11,2011,False,False,True,False,False,False
0,1,18.04,21.97,67,19.0012,4,3,7,3,14,0,11,2011,False,False,True,False,False,False
0,1,18.04,21.97,67,15.0013,0,5,5,4,14,0,11,2011,False,False,True,False,False,False
0,1,18.04,21.97,67,16.9979,0,19,19,5,14,0,11,2011,False,False,True,False,False,True
0,1,18.04,21.97,72,15.0013,10,104,114,6,14,0,11,2011,False,False,True,False,False,True
0,1,18.04,21.97,72,16.9979,11,311,322,7,14,0,11,2011,False,False,True,False,False,False
0,1,18.86,22.725,67,12.998,27,425,452,8,14,0,11,2011,False,False,True,False,False,True
0,1,19.68,23.485,67,22.0028,29,204,233,9,14,0,11,2011,False,False,True,False,False,True
0,1,20.5,24.24,63,19.0012,26,85,111,10,14,0,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,60,19.0012,22,106,128,11,14,0,11,2011,False,False,True,False,False,True
0,1,22.96,26.515,56,19.9995,36,166,202,12,14,0,11,2011,False,False,True,False,False,False
0,1,24.6,31.06,49,26.0027,50,153,203,13,14,0,11,2011,False,False,True,False,False,False
0,1,25.42,31.06,46,30.0026,47,138,185,14,14,0,11,2011,False,False,True,False,False,False
0,1,26.24,31.06,44,22.0028,53,142,195,15,14,0,11,2011,False,False,True,False,False,False
0,1,25.42,31.06,46,27.9993,51,264,315,16,14,0,11,2011,False,False,True,False,False,False
0,1,25.42,31.06,46,16.9979,55,464,519,17,14,0,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,56,19.0012,29,460,489,18,14,0,11,2011,False,False,True,False,False,False
0,1,24.6,31.06,53,19.9995,28,274,302,19,14,0,11,2011,False,False,True,False,False,False
0,1,24.6,31.06,53,23.9994,30,210,240,20,14,0,11,2011,False,False,True,False,False,False
0,1,24.6,31.06,53,23.9994,37,176,213,21,14,0,11,2011,False,False,True,False,False,False
0,1,23.78,27.275,56,23.9994,17,96,113,22,14,0,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,64,19.9995,13,48,61,23,14,0,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,64,23.9994,7,15,22,0,15,1,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,60,19.9995,5,5,10,1,15,1,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,64,16.9979,7,8,15,2,15,1,11,2011,False,False,True,False,False,False
0,1,22.14,25.76,68,22.0028,0,4,4,3,15,1,11,2011,False,False,True,False,False,True
0,1,22.96,26.515,64,19.9995,1,6,7,4,15,1,11,2011,False,False,True,False,False,False
0,1,22.14,25.76,68,19.0012,2,26,28,5,15,1,11,2011,False,False,True,False,False,False
0,1,22.96,26.515,64,6.0032,4,104,108,6,15,1,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,68,11.0014,21,298,319,7,15,1,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,68,7.0015,27,453,480,8,15,1,11,2011,False,False,True,False,False,True
0,1,22.96,26.515,64,6.0032,26,174,200,9,15,1,11,2011,False,False,True,False,False,True
0,1,22.96,26.515,64,19.0012,23,115,138,10,15,1,11,2011,False,False,True,False,False,True
0,1,22.96,26.515,64,12.998,18,116,134,11,15,1,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,68,0.0,28,148,176,12,15,1,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,60,15.0013,21,132,153,13,15,1,11,2011,False,False,True,False,True,False
0,1,22.14,25.76,60,19.0012,27,120,147,14,15,1,11,2011,False,False,True,False,False,True
0,1,22.14,25.76,60,8.9981,36,155,191,15,15,1,11,2011,False,False,True,False,False,True
0,1,21.32,25.0,68,8.9981,31,240,271,16,15,1,11,2011,False,False,True,False,False,True
0,1,20.5,24.24,72,12.998,29,422,451,17,15,1,11,2011,False,False,True,False,False,True
0,1,20.5,24.24,72,19.0012,27,414,441,18,15,1,11,2011,False,False,True,False,False,True
0,1,20.5,24.24,72,23.9994,27,259,286,19,15,1,11,2011,False,False,True,False,False,True
0,1,19.68,23.485,82,8.9981,26,212,238,20,15,1,11,2011,False,False,True,False,False,True
0,1,20.5,24.24,77,6.0032,23,145,168,21,15,1,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,88,7.0015,19,109,128,22,15,1,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,7.0015,14,66,80,23,15,1,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,0.0,5,26,31,0,16,2,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,6.0032,0,5,5,1,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,7.0015,4,6,10,2,16,2,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,7.0015,2,3,5,3,16,2,11,2011,False,False,True,False,False,True
0,1,18.04,21.97,100,15.0013,1,3,4,4,16,2,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,7.0015,0,13,13,5,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,6.0032,4,52,56,6,16,2,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,94,0.0,7,130,137,7,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,0.0,9,223,232,8,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,0.0,5,77,82,9,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,0.0,4,32,36,10,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,6.0032,7,53,60,11,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,100,0.0,5,49,54,12,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,94,8.9981,6,52,58,13,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,100,8.9981,12,49,61,14,16,2,11,2011,False,False,True,False,False,True
0,1,19.68,23.485,94,7.0015,16,50,66,15,16,2,11,2011,False,False,True,False,True,False
0,1,19.68,23.485,94,7.0015,13,110,123,16,16,2,11,2011,False,False,True,False,True,False
0,1,19.68,23.485,88,12.998,17,216,233,17,16,2,11,2011,False,False,True,False,False,True
0,1,18.86,22.725,88,26.0027,13,176,189,18,16,2,11,2011,False,False,True,False,True,False
0,1,18.86,22.725,88,26.0027,3,108,111,19,16,2,11,2011,False,False,True,False,True,False
0,1,18.04,21.97,88,26.0027,5,94,99,20,16,2,11,2011,False,False,True,False,True,False
0,1,18.04,21.97,88,19.0012,3,72,75,21,16,2,11,2011,False,False,True,False,True,False
0,1,17.22,21.21,88,15.0013,1,45,46,22,16,2,11,2011,False,False,True,False,True,False
0,1,17.22,21.21,88,8.9981,3,28,31,23,16,2,11,2011,False,False,True,False,True,False
0,1,17.22,21.21,88,16.9979,2,22,24,0,17,3,11,2011,False,False,True,False,False,True
0,1,17.22,21.21,82,11.0014,0,5,5,1,17,3,11,2011,False,False,True,False,False,True
0,1,17.22,21.21,82,15.0013,0,5,5,2,17,3,11,2011,False,False,True,False,False,True
0,1,17.22,21.21,77,22.0028,0,3,3,3,17,3,11,2011,False,False,True,False,False,True
0,1,16.4,20.455,62,27.9993,1,3,4,4,17,3,11,2011,False,False,True,False,False,True
0,1,13.94,15.15,71,22.0028,1,21,22,5,17,3,11,2011,False,False,True,False,True,False
0,1,14.76,17.425,57,15.0013,3,72,75,6,17,3,11,2011,False,False,True,False,True,False
0,1,13.94,15.91,61,19.0012,4,164,168,7,17,3,11,2011,False,False,True,False,True,False
0,1,13.94,15.15,61,19.9995,12,343,355,8,17,3,11,2011,False,False,True,False,True,False
0,1,13.94,15.15,61,22.0028,14,184,198,9,17,3,11,2011,False,False,True,False,False,True
0,1,13.94,15.15,61,22.0028,7,74,81,10,17,3,11,2011,False,False,True,False,False,True
0,1,13.12,15.15,66,22.0028,4,93,97,11,17,3,11,2011,False,False,True,False,True,False
0,1,13.94,15.15,53,19.9995,6,115,121,12,17,3,11,2011,False,False,True,False,False,True
0,1,13.94,15.15,49,30.0026,15,109,124,13,17,3,11,2011,False,False,True,False,False,True
0,1,13.94,15.15,49,26.0027,5,105,110,14,17,3,11,2011,False,False,True,False,False,True
0,1,13.94,15.15,49,30.0026,10,106,116,15,17,3,11,2011,False,False,True,False,False,True
0,1,13.12,14.395,39,27.9993,8,187,195,16,17,3,11,2011,False,False,True,False,False,False
0,1,13.12,14.395,42,26.0027,20,379,399,17,17,3,11,2011,False,False,True,False,False,False
0,1,13.12,15.91,39,12.998,9,298,307,18,17,3,11,2011,False,False,True,False,False,False
0,1,12.3,14.395,45,15.0013,7,210,217,19,17,3,11,2011,False,False,True,False,False,False
0,1,12.3,14.395,42,19.0012,7,162,169,20,17,3,11,2011,False,False,True,False,False,False
0,1,12.3,14.395,42,16.9979,3,113,116,21,17,3,11,2011,False,False,True,False,False,False
0,1,10.66,12.12,52,16.9979,1,83,84,22,17,3,11,2011,False,False,True,False,False,False
0,1,10.66,12.88,52,15.0013,0,58,58,23,17,3,11,2011,False,False,True,False,False,False
0,1,10.66,12.88,48,11.0014,2,28,30,0,18,4,11,2011,False,False,True,False,False,False
0,1,10.66,11.365,44,22.0028,0,10,10,1,18,4,11,2011,False,False,True,False,False,False
0,1,9.84,11.365,44,15.0013,2,8,10,2,18,4,11,2011,False,False,True,False,False,False
0,1,9.84,10.605,41,19.0012,0,2,2,3,18,4,11,2011,False,False,True,False,False,False
0,1,9.02,11.365,44,11.0014,0,5,5,4,18,4,11,2011,False,False,True,False,False,False
0,1,9.02,11.365,44,8.9981,0,22,22,5,18,4,11,2011,False,False,True,False,False,False
0,1,9.02,12.88,44,6.0032,1,70,71,6,18,4,11,2011,False,False,True,False,False,False
0,1,9.02,11.365,44,11.0014,5,211,216,7,18,4,11,2011,False,False,True,False,False,False
0,1,9.02,11.365,44,12.998,6,369,375,8,18,4,11,2011,False,False,True,False,False,False
0,1,10.66,12.88,41,12.998,6,207,213,9,18,4,11,2011,False,False,True,False,False,False
0,1,10.66,12.12,41,19.0012,10,105,115,10,18,4,11,2011,False,False,True,False,False,False
0,1,12.3,15.15,36,8.9981,18,122,140,11,18,4,11,2011,False,False,True,False,False,False
0,1,13.12,16.665,33,0.0,22,143,165,12,18,4,11,2011,False,False,True,False,False,False
0,1,13.94,15.91,31,15.0013,31,146,177,13,18,4,11,2011,False,False,True,False,False,False
0,1,13.94,16.665,31,8.9981,31,123,154,14,18,4,11,2011,False,False,True,False,False,False
0,1,13.94,16.665,29,8.9981,27,151,178,15,18,4,11,2011,False,False,True,False,False,False
0,1,13.94,16.665,29,8.9981,19,190,209,16,18,4,11,2011,False,False,True,False,False,False
0,1,13.12,16.665,31,8.9981,17,361,378,17,18,4,11,2011,False,False,True,False,False,False
0,1,12.3,15.15,36,11.0014,16,312,328,18,18,4,11,2011,False,False,True,False,False,False
0,1,11.48,13.635,41,11.0014,7,183,190,19,18,4,11,2011,False,False,True,False,False,False
0,1,11.48,13.635,48,12.998,8,129,137,20,18,4,11,2011,False,False,True,False,False,False
0,1,11.48,13.635,48,11.0014,3,108,111,21,18,4,11,2011,False,False,True,False,False,False
0,1,10.66,13.635,52,7.0015,9,88,97,22,18,4,11,2011,False,False,True,False,False,False
0,1,10.66,13.635,60,8.9981,5,54,59,23,18,4,11,2011,False,False,True,False,False,False
0,0,10.66,12.88,56,12.998,4,49,53,0,19,5,11,2011,False,False,True,False,False,False
0,0,10.66,11.365,52,19.9995,1,34,35,1,19,5,11,2011,False,False,True,False,False,False
0,0,9.84,12.12,56,11.0014,12,34,46,2,19,5,11,2011,False,False,True,False,False,False
0,0,10.66,12.12,48,16.9979,4,11,15,3,19,5,11,2011,False,False,True,False,False,False
0,0,10.66,11.365,48,22.0028,4,4,8,4,19,5,11,2011,False,False,True,False,False,False
0,0,9.84,11.365,56,16.9979,0,2,2,5,19,5,11,2011,False,False,True,False,False,False
0,0,9.84,10.605,60,22.0028,2,10,12,6,19,5,11,2011,False,False,True,False,False,False
0,0,9.84,11.365,60,16.9979,3,38,41,7,19,5,11,2011,False,False,True,False,False,False
0,0,10.66,12.12,56,16.9979,12,80,92,8,19,5,11,2011,False,False,True,False,False,False
0,0,11.48,12.88,52,19.9995,12,130,142,9,19,5,11,2011,False,False,True,False,False,False
0,0,13.12,15.15,45,16.9979,35,165,200,10,19,5,11,2011,False,False,True,False,False,False
0,0,14.76,18.94,40,0.0,50,183,233,11,19,5,11,2011,False,False,True,False,False,False
0,0,16.4,20.455,35,19.0012,93,218,311,12,19,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,30,19.0012,118,245,363,13,19,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,32,19.9995,121,228,349,14,19,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,41,12.998,120,262,382,15,19,5,11,2011,False,False,True,False,False,False
0,0,17.22,21.21,38,19.9995,99,188,287,16,19,5,11,2011,False,False,True,False,False,False
0,0,16.4,20.455,40,12.998,61,171,232,17,19,5,11,2011,False,False,True,False,False,False
0,0,15.58,19.695,46,8.9981,36,172,208,18,19,5,11,2011,False,False,True,False,False,False
0,0,13.94,16.665,71,8.9981,33,149,182,19,19,5,11,2011,False,False,True,False,False,True
0,0,14.76,18.18,57,7.0015,48,115,163,20,19,5,11,2011,False,False,True,False,False,True
0,0,14.76,17.425,62,12.998,29,79,108,21,19,5,11,2011,False,False,True,False,False,True
0,0,15.58,19.695,62,11.0014,26,80,106,22,19,5,11,2011,False,False,True,False,False,True
0,0,15.58,19.695,62,15.0013,20,73,93,23,19,5,11,2011,False,False,True,False,False,False
0,1,11.48,12.88,52,22.0028,1,19,20,0,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,12.12,60,19.0012,1,9,10,1,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,11.365,56,19.9995,1,8,9,2,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,12.12,56,16.9979,1,6,7,3,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,12.12,56,19.0012,0,1,1,4,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,12.12,56,16.9979,1,23,24,5,1,3,12,2011,False,False,True,False,False,False
0,1,9.84,10.605,65,19.0012,5,92,97,6,1,3,12,2011,False,False,True,False,False,False
0,1,9.84,10.605,65,23.9994,11,265,276,7,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,11.365,60,22.0028,15,462,477,8,1,3,12,2011,False,False,True,False,False,False
0,1,12.3,13.635,52,22.0028,9,215,224,9,1,3,12,2011,False,False,True,False,False,False
0,1,13.12,15.15,53,19.9995,7,86,93,10,1,3,12,2011,False,False,True,False,False,False
0,1,13.94,15.91,49,16.9979,7,95,102,11,1,3,12,2011,False,False,True,False,False,False
0,1,14.76,17.425,46,15.0013,9,139,148,12,1,3,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,40,15.0013,17,137,154,13,1,3,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,40,15.0013,20,130,150,14,1,3,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,40,15.0013,10,144,154,15,1,3,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,40,12.998,9,192,201,16,1,3,12,2011,False,False,True,False,False,False
0,1,14.76,17.425,46,8.9981,9,409,418,17,1,3,12,2011,False,False,True,False,False,False
0,1,14.76,18.18,43,7.0015,12,393,405,18,1,3,12,2011,False,False,True,False,False,False
0,1,13.94,17.425,46,7.0015,9,219,228,19,1,3,12,2011,False,False,True,False,False,False
0,1,13.94,17.425,46,7.0015,12,178,190,20,1,3,12,2011,False,False,True,False,False,False
0,1,12.3,15.91,61,7.0015,8,154,162,21,1,3,12,2011,False,False,True,False,False,False
0,1,12.3,16.665,61,0.0,5,99,104,22,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,14.395,70,6.0032,3,70,73,23,1,3,12,2011,False,False,True,False,False,False
0,1,10.66,14.395,70,6.0032,6,32,38,0,2,4,12,2011,False,False,True,False,False,False
0,1,9.84,14.395,75,0.0,1,14,15,1,2,4,12,2011,False,False,True,False,False,False
0,1,9.84,14.395,75,0.0,0,10,10,2,2,4,12,2011,False,False,True,False,False,False
0,1,9.02,13.635,80,0.0,0,1,1,3,2,4,12,2011,False,False,True,False,False,False
0,1,9.02,13.635,80,0.0,0,3,3,4,2,4,12,2011,False,False,True,False,False,False
0,1,9.02,12.88,80,6.0032,0,23,23,5,2,4,12,2011,False,False,True,False,False,False
0,1,9.02,13.635,80,0.0,3,84,87,6,2,4,12,2011,False,False,True,False,False,False
0,1,9.02,12.88,87,6.0032,6,199,205,7,2,4,12,2011,False,False,True,False,False,False
0,1,9.84,14.395,87,0.0,13,432,445,8,2,4,12,2011,False,False,True,False,False,False
0,1,11.48,15.91,81,0.0,12,234,246,9,2,4,12,2011,False,False,True,False,False,False
0,1,12.3,14.395,75,15.0013,16,89,105,10,2,4,12,2011,False,False,True,False,False,False
0,1,13.94,16.665,66,11.0014,18,142,160,11,2,4,12,2011,False,False,True,False,False,False
0,1,14.76,17.425,57,8.9981,18,186,204,12,2,4,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,47,8.9981,19,188,207,13,2,4,12,2011,False,False,True,False,False,False
0,1,17.22,21.21,44,7.0015,25,145,170,14,2,4,12,2011,False,False,True,False,False,False
0,1,17.22,21.21,41,6.0032,24,175,199,15,2,4,12,2011,False,False,True,False,False,False
0,1,17.22,21.21,41,6.0032,22,254,276,16,2,4,12,2011,False,False,True,False,False,False
0,1,17.22,21.21,38,0.0,20,391,411,17,2,4,12,2011,False,False,True,False,False,False
0,1,16.4,20.455,50,0.0,10,362,372,18,2,4,12,2011,False,False,True,False,False,False
0,1,13.94,15.91,53,16.9979,13,252,265,19,2,4,12,2011,False,False,True,False,False,False
0,1,15.58,19.695,40,19.0012,12,178,190,20,2,4,12,2011,False,False,True,False,False,False
0,1,13.94,16.665,49,12.998,9,102,111,21,2,4,12,2011,False,False,True,False,False,False
0,1,13.12,15.91,53,12.998,7,95,102,22,2,4,12,2011,False,False,True,False,False,False
0,1,13.12,15.15,53,19.0012,14,81,95,23,2,4,12,2011,False,False,True,False,False,False
0,0,12.3,14.395,56,16.9979,10,65,75,0,3,5,12,2011,False,False,True,False,False,False
0,0,10.66,12.88,65,12.998,9,62,71,1,3,5,12,2011,False,False,True,False,False,False
0,0,10.66,12.88,65,11.0014,9,41,50,2,3,5,12,2011,False,False,True,False,False,False
0,0,9.84,12.12,70,8.9981,4,5,9,3,3,5,12,2011,False,False,True,False,False,False
0,0,9.02,11.365,75,8.9981,1,7,8,4,3,5,12,2011,False,False,True,False,False,False
0,0,9.84,12.88,70,6.0032,0,6,6,5,3,5,12,2011,False,False,True,False,False,False
0,0,9.84,12.88,65,7.0015,1,10,11,6,3,5,12,2011,False,False,True,False,False,False
0,0,9.02,12.88,75,6.0032,2,24,26,7,3,5,12,2011,False,False,True,False,False,False
0,0,9.84,12.88,75,6.0032,1,62,63,8,3,5,12,2011,False,False,True,False,False,False
0,0,10.66,13.635,70,7.0015,25,99,124,9,3,5,12,2011,False,False,True,False,False,False
0,0,13.12,16.665,61,8.9981,22,173,195,10,3,5,12,2011,False,False,True,False,False,False
0,0,13.12,16.665,57,6.0032,48,227,275,11,3,5,12,2011,False,False,True,False,False,False
0,0,14.76,18.94,50,0.0,78,280,358,12,3,5,12,2011,False,False,True,False,False,False
0,0,14.76,18.18,50,6.0032,70,222,292,13,3,5,12,2011,False,False,True,False,False,False
0,0,14.76,18.94,46,0.0,92,251,343,14,3,5,12,2011,False,False,True,False,False,False
0,0,15.58,19.695,46,0.0,100,237,337,15,3,5,12,2011,False,False,True,False,False,False
0,0,15.58,19.695,46,0.0,75,230,305,16,3,5,12,2011,False,False,True,False,False,False
0,0,14.76,18.94,62,0.0,46,186,232,17,3,5,12,2011,False,False,True,False,False,False
0,0,13.94,16.665,53,8.9981,31,193,224,18,3,5,12,2011,False,False,True,False,False,False
0,0,12.3,15.91,61,6.0032,31,144,175,19,3,5,12,2011,False,False,True,False,False,False
0,0,12.3,15.91,61,6.0032,17,110,127,20,3,5,12,2011,False,False,True,False,False,False
0,0,12.3,15.91,61,6.0032,5,104,109,21,3,5,12,2011,False,False,True,False,False,True
0,0,13.12,16.665,61,6.0032,17,97,114,22,3,5,12,2011,False,False,True,False,False,True
0,0,12.3,15.15,70,8.9981,12,73,85,23,3,5,12,2011,False,False,True,False,False,False
0,0,12.3,15.91,70,7.0015,19,64,83,0,4,6,12,2011,False,False,True,False,False,False
0,0,12.3,15.91,75,6.0032,20,54,74,1,4,6,12,2011,False,False,True,False,False,False
0,0,10.66,15.15,81,0.0,11,51,62,2,4,6,12,2011,False,False,True,False,False,False
0,0,11.48,15.91,75,0.0,7,34,41,3,4,6,12,2011,False,False,True,False,False,False
0,0,10.66,15.15,87,0.0,2,9,11,4,4,6,12,2011,False,False,True,False,False,False
0,0,10.66,15.15,81,0.0,2,2,4,5,4,6,12,2011,False,False,True,False,False,False
0,0,9.84,14.395,93,0.0,1,3,4,6,4,6,12,2011,False,False,True,False,False,False
0,0,10.66,15.15,87,0.0,3,23,26,7,4,6,12,2011,False,False,True,False,False,False
0,0,10.66,15.15,87,0.0,7,48,55,8,4,6,12,2011,False,False,True,False,False,False
0,0,12.3,16.665,81,0.0,12,114,126,9,4,6,12,2011,False,False,True,False,False,False
0,0,13.12,16.665,81,8.9981,36,180,216,10,4,6,12,2011,False,False,True,False,False,False
0,0,13.94,16.665,81,11.0014,48,206,254,11,4,6,12,2011,False,False,True,False,False,False
0,0,14.76,17.425,81,11.0014,82,247,329,12,4,6,12,2011,False,False,True,False,False,False
0,0,16.4,20.455,66,15.0013,88,269,357,13,4,6,12,2011,False,False,True,False,False,False
0,0,17.22,21.21,62,8.9981,77,246,323,14,4,6,12,2011,False,False,True,False,False,False
0,0,17.22,21.21,62,12.998,69,227,296,15,4,6,12,2011,False,False,True,False,False,False
0,0,17.22,21.21,58,15.0013,64,266,330,16,4,6,12,2011,False,False,True,False,False,False
0,0,15.58,19.695,76,8.9981,38,207,245,17,4,6,12,2011,False,False,True,False,False,False
0,0,15.58,19.695,71,0.0,10,161,171,18,4,6,12,2011,False,False,True,False,False,False
0,0,15.58,19.695,76,0.0,15,158,173,19,4,6,12,2011,False,False,True,False,False,False
0,0,14.76,17.425,76,8.9981,8,116,124,20,4,6,12,2011,False,False,True,False,False,False
0,0,14.76,18.18,81,7.0015,7,65,72,21,4,6,12,2011,False,False,True,False,False,False
0,0,13.94,17.425,87,7.0015,5,59,64,22,4,6,12,2011,False,False,True,False,False,False
0,0,13.94,17.425,87,7.0015,3,42,45,23,4,6,12,2011,False,False,True,False,False,False
0,1,13.12,16.665,87,6.0032,3,21,24,0,5,0,12,2011,False,False,True,False,False,False
0,1,13.12,17.425,87,0.0,2,10,12,1,5,0,12,2011,False,False,True,False,False,False
0,1,13.12,17.425,87,0.0,0,8,8,2,5,0,12,2011,False,False,True,False,False,False
0,1,13.12,17.425,87,0.0,0,2,2,3,5,0,12,2011,False,False,True,False,False,False
0,1,12.3,15.91,87,7.0015,0,7,7,4,5,0,12,2011,False,False,True,False,False,False
0,1,12.3,15.91,87,7.0015,1,24,25,5,5,0,12,2011,False,False,True,False,False,False
0,1,12.3,15.91,93,6.0032,1,89,90,6,5,0,12,2011,False,False,True,False,False,False
0,1,13.12,17.425,90,0.0,9,274,283,7,5,0,12,2011,False,False,True,False,False,False
0,1,13.12,17.425,93,0.0,12,392,404,8,5,0,12,2011,False,False,True,False,False,False
0,1,14.76,18.18,87,6.0032,12,178,190,9,5,0,12,2011,False,False,True,False,False,True
0,1,14.76,18.18,87,6.0032,9,78,87,10,5,0,12,2011,False,False,True,False,False,True
0,1,14.76,18.18,87,6.0032,17,106,123,11,5,0,12,2011,False,False,True,False,False,True
0,1,16.4,20.455,76,7.0015,29,125,154,12,5,0,12,2011,False,False,True,False,False,True
0,1,17.22,21.21,71,6.0032,18,153,171,13,5,0,12,2011,False,False,True,False,False,True
0,1,18.86,22.725,67,0.0,7,126,133,14,5,0,12,2011,False,False,True,False,False,True
0,1,18.86,22.725,72,6.0032,16,132,148,15,5,0,12,2011,False,False,True,False,False,True
0,1,20.5,24.24,63,6.0032,10,238,248,16,5,0,12,2011,False,False,True,False,False,False
0,1,17.22,21.21,77,0.0,16,430,446,17,5,0,12,2011,False,False,True,False,False,False
0,1,18.04,21.97,77,0.0,13,386,399,18,5,0,12,2011,False,False,True,False,False,False
0,1,18.86,22.725,77,0.0,13,295,308,19,5,0,12,2011,False,False,True,False,False,True
0,1,18.86,22.725,82,7.0015,15,190,205,20,5,0,12,2011,False,False,True,False,False,True
